"name"|"anio"|"p_t1"|"p_t2"|"p_t3"|"p_t4"|"p_t5"|"transp_gral"|"p_c1"|"p_c2"|"p_c3"|"p_c4"|"p_c5"|"comp_gral"|"p_i1"|"p_i2"|"p_i3"|"p_i4"|"p_i5"|"irreg_gral"
"Fondo Nacional para el Fomento de las Artesanías"|"2020"|0|0|0|0|100|20|99.72752043596729|0|100|100|96.59055143734957|79.26361437466338|0|0|93.46049046321527|0|0|18.692098092643054
"Fondo Nacional para el Fomento de las Artesanías"|"2021"|0|0|0|0|0|0|98.79518072289156|0|33.33333333333333|33.33333333333333|97.35245656056344|52.56286079002433|0|0|95.98393574297188|0|0.4016064257028112|19.277108433734938
"Fondo Nacional para el Fomento de las Artesanías"|"2022"|0|0|0|0|0|0|97.89473684210527|0|50|0|100|49.578947368421055|0|0|96.19047619047619|0|1.9047619047619049|19.619047619047617
"Fondo Nacional para el Fomento de las Artesanías"|"2023"|0|NA|NA|NA|NA|0|100|0|NA|NA|100|66.66666666666667|0|0|100|0|0|20
"Fondo de Capitalización e Inversión del Sector Rural"|"2016"|0|NA|NA|NA|NA|0|100|0|NA|NA|100|66.66666666666667|0|0|100|0|0|20
"Fondo de Capitalización e Inversión del Sector Rural"|"2017"|0|0|0|0|0|0|92.3076923076923|0|0|0|86.69427431333848|35.800393324206155|0|0|46.15384615384615|0|0|9.23076923076923
"Fondo de Capitalización e Inversión del Sector Rural"|"2018"|0|0|0|0|0|0|84.84848484848484|0|25|25|45.21994831264322|36.013686632225614|0|0|60.60606060606061|0|6.0606060606060606|13.333333333333334
"Fondo de Capitalización e Inversión del Sector Rural"|"2019"|0|0|0|0|50|10|92.5925925925926|0|0|0|100|38.51851851851852|0|0|66.66666666666666|0|0|13.333333333333332
"Fondo de Capitalización e Inversión del Sector Rural"|"2020"|0|NA|NA|NA|NA|0|100|0|NA|NA|100|66.66666666666667|0|0|57.89473684210527|0|0|11.578947368421053
"Fondo de Capitalización e Inversión del Sector Rural"|"2021"|0|0|0|0|66.67|13.334|68.42105263157895|0|0|0|100|33.684210526315795|0|0|66.66666666666666|0|35.8974358974359|20.51282051282051
"Fondo de Capitalización e Inversión del Sector Rural"|"2022"|0|0|0|0|0|0|58.97435897435898|0|0|0|100|31.794871794871796|0|0|67.64705882352942|0|26.47058823529412|18.823529411764707
"Fondo de Cultura Económica"|"2017"|0|0|0|0|0|0|16.666666666666664|0|0|0|91.81920826090797|21.697174985514927|0|0|66.66666666666666|0|66.66666666666666|26.666666666666664
"Fondo de Cultura Económica"|"2018"|0|0|0|0|15.79|3.158|89.75609756097562|0|10.526315789473683|57.89473684210527|64.7884896637719|44.5931279712653|0|0|78.04878048780488|2.9268292682926833|1.951219512195122|16.585365853658537
"Fondo de Cultura Económica"|"2019"|0|0|0|6.25|12.5|3.75|91.28205128205128|0|6.25|43.75|89.01165714179353|46.05874168476896|0|0|68.71794871794872|0.5128205128205128|1.0256410256410255|14.05128205128205
"Fondo de Cultura Económica"|"2020"|0|0|0|0|0|0|72.1311475409836|0|31.25|43.75|29.794273997021048|35.385084307600934|0|0|81.9672131147541|0|3.278688524590164|17.049180327868854
"Fondo de Cultura Económica"|"2021"|0|0|0|0|6.67|1.334|79.72972972972973|0|33.33333333333333|40|54.545576491606|41.52172791093381|0|0|85.13513513513513|1.3513513513513513|2.7027027027027026|17.837837837837835
"Fondo de Cultura Económica"|"2022"|0|0|0|0|11.11|2.222|89.28571428571429|0|44.44444444444444|44.44444444444444|51.23698253517707|45.88231714195605|0|0|71.42857142857143|0|0|14.285714285714286
"Fondo de Cultura Económica"|"2023"|100|NA|NA|NA|NA|100|100|0|NA|NA|100|66.66666666666667|0|0|0|0|0|0
"Fondo de Garantía y Fomento para la Agricultura, Ganadería y Avicultura"|"2017"|0|0|0|0|0|0|48|0|25|0|18.33788793351237|18.267577586702476|0|0|40|4|8|10.4
"Fondo de Garantía y Fomento para la Agricultura, Ganadería y Avicultura"|"2018"|0|0|0|0|2.94|0.588|42|0|2.941176470588235|0|20.531996401138944|13.094634574345434|0|0|70.29702970297029|0|38.613861386138616|21.78217821782178
"Fondo de Garantía y Fomento para la Agricultura, Ganadería y Avicultura"|"2019"|0|0|0|0|4.35|0.8699999999999999|27.67857142857143|0|19.565217391304348|6.521739130434782|15.336471201613858|13.820399830384883|0.8849557522123894|0|59.29203539823009|0|46.902654867256636|21.415929203539825
"Fondo de Garantía y Fomento para la Agricultura, Ganadería y Avicultura"|"2020"|0|0|0|0|4.35|0.8699999999999999|33.33333333333333|0|26.08695652173913|8.695652173913043|17.994029196807066|17.221994245158513|0|0|50|0|32.69230769230769|16.53846153846154
"Fondo de Garantía y Fomento para la Agricultura, Ganadería y Avicultura"|"2021"|0|0|0|0|5.41|1.082|19.444444444444446|0|16.216216216216218|2.7027027027027026|9.049853832186525|9.482643439109978|0|0|55.072463768115945|0|42.028985507246375|19.42028985507246
"Fondo de Garantía y Fomento para la Agricultura, Ganadería y Avicultura"|"2022"|0|0|0|0|0|0|29.577464788732392|0|19.35483870967742|3.225806451612903|22.25973282397058|14.88356855479866|0|0|52.17391304347826|4.3478260869565215|43.47826086956522|20
"Guardia Nacional"|"2017"|0|NA|NA|NA|NA|0|100|0|NA|NA|100|66.66666666666667|0|0|100|0|0|20
"Guardia Nacional"|"2018"|31.52|0|0|0|0|6.304|92.92929292929293|0|0|100|99.9323537258333|58.572329331025244|0|0|47.474747474747474|0|8.080808080808081|11.11111111111111
"Guardia Nacional"|"2019"|37.29|0|0|0|8.33|9.123999999999999|77.63157894736842|0|8.333333333333332|41.66666666666667|92.7352008823364|44.07335596594096|0|0|47.368421052631575|0|14.473684210526317|12.368421052631579
"Guardia Nacional"|"2020"|8|0|0|0|0|1.6|61.72839506172839|0|0|55.55555555555556|41.50202230978665|31.75719458541412|0|0|61.44578313253012|0|26.506024096385545|17.590361445783135
"Guardia Nacional"|"2021"|13.64|0|0|0|4.17|3.5620000000000003|60.689655172413794|0|20.833333333333336|41.66666666666667|42.40080268574153|33.11809157163107|0|0|63.30935251798561|0.7194244604316548|26.618705035971225|18.1294964028777
"Guardia Nacional"|"2022"|12|0|0|0|4.26|3.252|60|0|10.638297872340425|27.659574468085108|62.001396577558474|32.0598537835968|0|0|64.31535269709543|0.4149377593360996|24.896265560165975|17.925311203319502
"Hospital General ""Dr. Manuel Gea González"""|"2017"|NA|0|0|0|0|0|0|NA|25|75|0|25|0|0|0|0|0|0
"Hospital General ""Dr. Manuel Gea González"""|"2018"|0|0|0|0|12.5|2.5|55.670103092783506|0|12.5|28.125|35.05025536886697|26.269071692330094|0|0|49.48453608247423|6.701030927835052|36.597938144329895|18.556701030927833
"Hospital General ""Dr. Manuel Gea González"""|"2019"|0|0|0|0|7.69|1.538|54.91329479768786|0|20.51282051282051|41.02564102564102|15.520554535476341|26.394462174325145|0|0|30.63583815028902|0|33.52601156069364|12.832369942196532
"Hospital General ""Dr. Manuel Gea González"""|"2020"|1.25|0|0|0|14.29|3.1079999999999997|60.60606060606061|0|0|14.285714285714285|53.76464975453693|25.731284929262365|0|0|34.72222222222222|0|50.69444444444444|17.083333333333332
"Hospital General ""Dr. Manuel Gea González"""|"2021"|5.53|0|0|0|13.33|3.772|50.93896713615024|0|20|20|73.67945098528543|32.923683624287136|0|0|75.81863979848866|6.801007556675064|45.34005037783375|25.591939546599495
"Hospital General ""Dr. Manuel Gea González"""|"2022"|0|0|0|0|10.53|2.106|78.39506172839506|0|15.789473684210526|10.526315789473683|41.83094148697078|29.308358537810012|0|0|69.08713692946058|0.4149377593360996|20.74688796680498|18.049792531120332
"Hospital General ""Dr. Manuel Gea González"""|"2023"|40|NA|NA|NA|NA|40|100|0|NA|NA|100|66.66666666666667|0|0|60|0|0|12
"Hospital General de México ""Dr. Eduardo Liceaga"""|"2016"|0|NA|NA|NA|NA|0|66.66666666666666|0|NA|NA|100|55.55555555555555|0|0|0|0|66.66666666666666|13.333333333333332
"Hospital General de México ""Dr. Eduardo Liceaga"""|"2017"|0|0|0|0|0|0|52.58620689655172|0|42.857142857142854|0|42.635663543629825|27.61580265946488|0|0|15.517241379310345|0|43.96551724137931|11.89655172413793
"Hospital General de México ""Dr. Eduardo Liceaga"""|"2018"|0|0|0|0|2.94|0.588|60.47197640117994|0|17.647058823529413|2.941176470588235|20.699129871495757|20.35186831335867|0|0|38.56304985337243|10.850439882697946|36.80351906158358|17.24340175953079
"Hospital General de México ""Dr. Eduardo Liceaga"""|"2019"|0|0|0|0|0|0|77.59784075573549|0|0|23.52941176470588|59.43999235195253|32.11344897447878|0.13386880856760375|0|21.954484605087014|1.2048192771084338|22.48995983935743|9.156626506024097
"Hospital General de México ""Dr. Eduardo Liceaga"""|"2020"|0|0|0|2.38|7.14|1.904|82.96622613803231|0|11.904761904761903|2.380952380952381|40.74512946888678|27.599413978526673|0|0|18.475073313782993|8.504398826979472|12.756598240469208|7.947214076246334
"Hospital General de México ""Dr. Eduardo Liceaga"""|"2021"|0|0|0|0|4|0.8|84.53237410071942|0|12|4|48.9881475769039|29.904104335524664|0|0|14.548802946593002|2.209944751381215|6.445672191528545|4.640883977900552
"Hospital General de México ""Dr. Eduardo Liceaga"""|"2022"|0|0|0|0|1.25|0.25|58.454106280193244|0|10|7.5|43.34416898312541|23.859655052663733|0|0|39.32038834951456|3.1553398058252426|24.514563106796118|13.398058252427182
"Hospital General de México ""Dr. Eduardo Liceaga"""|"2023"|0|NA|NA|NA|NA|0|100|0|NA|NA|100|66.66666666666667|0|0|0|0|0|0
"Hospital Infantil de México Federico Gómez"|"2016"|0|NA|NA|NA|NA|0|50|0|NA|NA|100|50|0|0|0|0|100|20
"Hospital Infantil de México Federico Gómez"|"2017"|0|0|0|0|0|0|15.909090909090908|0|25|0|8.88495118711089|9.95880841924036|0|0|2.272727272727273|0|93.18181818181817|19.090909090909086
"Hospital Infantil de México Federico Gómez"|"2018"|0|0|0|5.26|10.53|3.158|57.58293838862559|0|15.789473684210526|0|60.00718960904886|26.675920336376993|0|0|26.004728132387704|4.0189125295508275|50.11820330969267|16.02836879432624
"Hospital Infantil de México Federico Gómez"|"2019"|0|0|0|0|0|0|56.451612903225815|0|26.666666666666668|26.666666666666668|63.216038258628316|34.6001968990375|0|0|33.064516129032256|0.4032258064516129|50.60483870967742|16.81451612903226
"Hospital Infantil de México Federico Gómez"|"2020"|0|0|0|0|0|0|59.7623089983022|0|9.090909090909092|9.090909090909092|56.168165441328355|26.82245852428975|0.3389830508474576|0|30.677966101694913|1.694915254237288|47.28813559322034|16
"Hospital Infantil de México Federico Gómez"|"2021"|0.16|0|0|0|0|0.032|74.15458937198068|0|23.076923076923077|15.384615384615385|81.86641761636493|38.89650908997682|0|0|25.669099756691|3.0413625304136254|28.832116788321166|11.508515815085158
"Hospital Infantil de México Federico Gómez"|"2022"|0.17|0|0|0|7.69|1.572|66.10925306577481|0|19.230769230769234|26.923076923076923|51.593053883158525|32.7712306205559|0|0|34.002229654403564|1.0033444816053512|39.01895206243032|14.804905239687846
"Hospital Infantil de México Federico Gómez"|"2023"|28.57|NA|NA|NA|NA|28.57|70|0|NA|NA|100|56.666666666666664|0|0|11.11111111111111|0|44.44444444444444|11.11111111111111
"Hospital Juárez de México"|"2017"|0|0|0|0|11.11|2.222|63.63636363636363|0|22.22222222222222|22.22222222222222|1.5840087057215175|21.93296335730592|0|0|45.45454545454545|0|18.181818181818183|12.727272727272728
"Hospital Juárez de México"|"2018"|0|0|0|0|0|0|83.11688311688312|0|23.076923076923077|30.76923076923077|44.41652007197164|36.275911407001715|0|0|48.484848484848484|0.6493506493506493|19.913419913419915|13.80952380952381
"Hospital Juárez de México"|"2019"|0|0|0|0|0|0|81.32427843803056|0|7.6923076923076925|61.53846153846154|68.73529778889385|43.858069091538724|0.1694915254237288|0|34.91525423728813|2.0338983050847457|19.661016949152543|11.35593220338983
"Hospital Juárez de México"|"2020"|0.43|0|0|0|0|0.086|60.130718954248366|0|45.45454545454545|36.36363636363637|80.25138726480431|44.440057607446896|0.9138381201044387|0|51.174934725848566|1.0443864229765014|50.26109660574413|20.678851174934728
"Hospital Juárez de México"|"2021"|0.19|0|0|0|0|0.038|42.453591606133976|0|27.77777777777778|33.33333333333333|40.96059276168485|28.905059095785987|0.46904315196998125|0|48.592870544090054|2.345215759849906|61.350844277673545|22.551594746716695
"Hospital Juárez de México"|"2022"|0.97|0|0|0|3.45|0.884|46.70454545454545|0|17.24137931034483|3.4482758620689653|20.616653708275607|17.602170867046972|0|0|57.15948777648428|4.889406286379511|58.207217694994185|24.051222351571596
"Hospital Regional de Alta Especialidad de Ciudad Victoria ""Bicentenario 2010"""|"2017"|0|0|0|0|100|20|13.043478260869565|0|0|0|3.3843648884621658|3.285568629866346|0|0|0|0|86.95652173913044|17.391304347826086
"Hospital Regional de Alta Especialidad de Ciudad Victoria ""Bicentenario 2010"""|"2018"|0|0|0|0|75|15|84.70066518847007|0|12.5|25|54.03325240439938|35.246783518573885|0|0|62.523900573613766|1.7208413001912046|26.38623326959847|18.12619502868069
"Hospital Regional de Alta Especialidad de Ciudad Victoria ""Bicentenario 2010"""|"2019"|0.37|0|0|0|0|0.074|86.97068403908796|0|42.857142857142854|42.857142857142854|43.9826132253636|43.333516595747454|0|0|62.54071661237784|0|11.726384364820847|14.853420195439739
"Hospital Regional de Alta Especialidad de Ciudad Victoria ""Bicentenario 2010"""|"2020"|0|0|0|0|33.33|6.6659999999999995|98.0349344978166|0|33.33333333333333|50|60.85925965942739|48.44550549811546|0|0|57.64192139737992|1.0917030567685588|1.0917030567685588|11.965065502183407
"Hospital Regional de Alta Especialidad de Ciudad Victoria ""Bicentenario 2010"""|"2021"|0.24|0|0|0|55.56|11.16|92.12253829321662|0|33.33333333333333|0|35.68758118758709|32.22869056282741|0|0|69.51754385964912|0.43859649122807015|6.578947368421052|15.307017543859649
"Hospital Regional de Alta Especialidad de Ciudad Victoria ""Bicentenario 2010"""|"2022"|0.18|0|0|0|62.5|12.536|93.43696027633851|0|37.5|12.5|38.781798492709285|36.44375175380956|0|0|70.20905923344948|0|5.052264808362369|15.05226480836237
"Hospital Regional de Alta Especialidad de Ixtapaluca"|"2017"|0|0|0|0|16.67|3.3340000000000005|33.33333333333333|0|66.66666666666666|83.33333333333334|0.11330647887609444|36.68932796244188|0|0|0|0|11.11111111111111|2.2222222222222223
"Hospital Regional de Alta Especialidad de Ixtapaluca"|"2018"|0|0|0|0|0|0|48.38709677419355|0|20|30|70.20152561947943|33.717724478734596|0|0|33.87096774193548|4.838709677419355|51.61290322580645|18.064516129032256
"Hospital Regional de Alta Especialidad de Ixtapaluca"|"2019"|0|0|0|0|0|0|59.57446808510638|0|28.57142857142857|14.285714285714285|87.3812613150425|37.962574451458345|0|0|21.27659574468085|0|31.914893617021278|10.638297872340425
"Hospital Regional de Alta Especialidad de Ixtapaluca"|"2020"|0|0|0|0|0|0|48.76847290640394|0|33.33333333333333|33.33333333333333|89.79680810453459|41.046389535521044|0|0|33.99014778325123|0|60.591133004926114|18.916256157635466
"Hospital Regional de Alta Especialidad de Ixtapaluca"|"2021"|7.02|0|0|0|0|1.404|70.37037037037037|0|0|33.33333333333333|94.34462386847451|39.60966551443564|0|0|20.253164556962027|0|31.645569620253166|10.379746835443038
"Hospital Regional de Alta Especialidad de Ixtapaluca"|"2022"|2.56|0|0|0|6.25|1.762|48.75|0|18.75|56.25|42.39965187295469|33.229930374590936|0|0|14.285714285714285|0|40.25974025974026|10.90909090909091
"Hospital Regional de Alta Especialidad de Ixtapaluca"|"2023"|33.33|NA|NA|NA|NA|33.33|100|0|NA|NA|100|66.66666666666667|0|0|0|0|0|0
"Hospital Regional de Alta Especialidad de Oaxaca"|"2017"|0|0|0|0|31.25|6.25|29.230769230769234|0|56.25|37.5|18.95509649361629|28.387173144877103|0|0|60|17.142857142857142|70|29.428571428571427
"Hospital Regional de Alta Especialidad de Oaxaca"|"2018"|0|0|0|0|20|4|37.44292237442922|0|40|5|55.18624536858182|27.525833548602208|0|13.963963963963963|61.261261261261254|7.657657657657657|67.56756756756756|30.090090090090087
"Hospital Regional de Alta Especialidad de Oaxaca"|"2019"|0|0|0|0|5|1|37.12574850299401|0|25|40|42.631506927377444|28.951451086074293|0|0|65.08875739644971|3.5502958579881656|61.53846153846154|26.035502958579883
"Hospital Regional de Alta Especialidad de Oaxaca"|"2020"|0|0|0|0|5.26|1.052|35.92592592592593|0|31.57894736842105|52.63157894736842|63.682920871879176|36.763874622718916|0|0|56.15942028985508|0.36231884057971014|69.56521739130434|25.217391304347824
"Hospital Regional de Alta Especialidad de Oaxaca"|"2021"|0.58|0|0|0|7.14|1.544|64.17910447761194|0|50|50|65.17946892986942|45.87171468149627|0|0|77.73722627737226|0.36496350364963503|39.05109489051095|23.43065693430657
"Hospital Regional de Alta Especialidad de Oaxaca"|"2022"|0|0|0|0|0|0|39.89637305699482|0|30|40|34.821159380299285|28.94350648745882|0|0|67.2316384180791|3.389830508474576|61.5819209039548|26.440677966101696
"Hospital Regional de Alta Especialidad de la Península de Yucatán"|"2017"|0|0|0|0|16.67|3.3340000000000005|41.66666666666667|0|33.33333333333333|16.666666666666664|2.886424230639897|18.910618179461313|0|0|58.333333333333336|0|25|16.666666666666668
"Hospital Regional de Alta Especialidad de la Península de Yucatán"|"2018"|0|0|0|33.33|50|16.666|59|0|38.88888888888889|63.888888888888886|41.282797245347034|40.61211500462496|0|0|60.396039603960396|0.9900990099009901|12.871287128712872|14.85148514851485
"Hospital Regional de Alta Especialidad de la Península de Yucatán"|"2019"|0|0|0|0|62.96|12.592|72.44094488188976|0|37.03703703703704|0|46.05427874223986|31.106452132233336|0|0|45.66929133858268|0|11.811023622047244|11.496062992125985
"Hospital Regional de Alta Especialidad de la Península de Yucatán"|"2020"|0|0|0|0|26.67|5.3340000000000005|60.952380952380956|0|16.666666666666664|6.666666666666667|40.78990725386172|25.0151243079152|0|0|37.61467889908257|0|24.770642201834864|12.477064220183488
"Hospital Regional de Alta Especialidad de la Península de Yucatán"|"2021"|0|0|0|0|0|0|54.761904761904766|0|35.714285714285715|0|0.3596716041344831|18.167172416064993|0|0|56.34920634920635|0|31.746031746031743|17.619047619047617
"Hospital Regional de Alta Especialidad de la Península de Yucatán"|"2022"|2.63|0|0|0|7.69|2.064|48.40764331210191|0|51.28205128205128|0|12.244715804870623|22.386882079804764|0|0|57.333333333333336|0|32.666666666666664|18
"Hospital Regional de Alta Especialidad de la Península de Yucatán"|"2023"|100|NA|NA|NA|NA|100|100|0|NA|NA|100|66.66666666666667|0|0|0|0|0|0
"Hospital Regional de Alta Especialidad del Bajío"|"2017"|0|0|0|0|0|0|2.5423728813559325|0|25|0|1.9381000480120676|5.8960945858736|0|0|94.44444444444444|0|98.4126984126984|38.57142857142857
"Hospital Regional de Alta Especialidad del Bajío"|"2018"|0|0|0|0|0|0|30.324909747292416|0|46.15384615384615|7.6923076923076925|17.460148531910487|20.32624242507135|0.33112582781456956|0|71.8543046357616|17.549668874172188|78.1456953642384|33.57615894039735
"Hospital Regional de Alta Especialidad del Bajío"|"2019"|0|0|0|0|0|0|25.694444444444443|0|5|5|41.46422550914878|15.431733990718646|0|0|64.60176991150442|17.920353982300885|82.96460176991151|33.097345132743364
"Hospital Regional de Alta Especialidad del Bajío"|"2020"|0|0|0|0|0|0|29.455445544554454|0|15.789473684210526|5.263157894736842|36.76948690334496|17.45551280536936|0|0|72.96037296037296|25.407925407925408|78.78787878787878|35.431235431235436
"Hospital Regional de Alta Especialidad del Bajío"|"2021"|0|0|0|0|0|0|27.35632183908046|0|15.625|9.375|20.320002562369215|14.535264880289935|0|0|77.22342733188721|3.470715835140998|79.39262472885032|32.017353579175705
"Hospital Regional de Alta Especialidad del Bajío"|"2022"|0|0|0|0|4.55|0.9099999999999999|26.04501607717042|0|9.090909090909092|18.181818181818183|49.77393472886564|20.618335615752667|0|0|80.89171974522293|0|78.6624203821656|31.910828025477706
"Hospital Regional de Alta Especialidad del Bajío"|"2023"|100|NA|NA|NA|NA|100|12.5|0|NA|NA|100|37.5|0|0|100|0|100|40
"INFOTEC Centro de Investigación e Innovación en Tecnologías de la Información y Comunicación"|"2017"|0|0|0|0|0|0|41.66666666666667|0|22.22222222222222|33.33333333333333|17.846364361981458|23.013717316840733|0|0|50|0|37.5|17.5
"INFOTEC Centro de Investigación e Innovación en Tecnologías de la Información y Comunicación"|"2018"|0|0|0|0|0|0|62.745098039215684|0|42.857142857142854|28.57142857142857|29.394546761846456|32.71364324592671|0|0|70.58823529411765|0|25.49019607843137|19.215686274509803
"INFOTEC Centro de Investigación e Innovación en Tecnologías de la Información y Comunicación"|"2019"|0|NA|NA|NA|NA|0|100|0|NA|NA|100|66.66666666666667|0|0|62|0|0|12.4
"INFOTEC Centro de Investigación e Innovación en Tecnologías de la Información y Comunicación"|"2020"|0|NA|NA|NA|NA|0|100|0|NA|NA|100|66.66666666666667|0|0|62.16216216216216|0|5.405405405405405|13.513513513513512
"INFOTEC Centro de Investigación e Innovación en Tecnologías de la Información y Comunicación"|"2021"|0|0|0|0|0|0|70.27027027027027|0|9.090909090909092|0|25.372748780308324|20.94678562829754|0|0|37.83783783783784|0|0|7.5675675675675675
"INFOTEC Centro de Investigación e Innovación en Tecnologías de la Información y Comunicación"|"2022"|0|0|0|0|0|0|60.86956521739131|0|0|16.666666666666664|11.978579568392522|17.902962290490102|0|0|54.54545454545454|0|18.181818181818183|14.545454545454543
"Impresora y Encuadernadora Progreso, S.A. de C.V."|"2018"|NA|0|0|0|71.43|17.8575|0|NA|14.285714285714285|0|81.07490544750293|23.840154933304305|0|0|77.77777777777779|22.22222222222222|77.77777777777779|35.55555555555556
"Impresora y Encuadernadora Progreso, S.A. de C.V."|"2019"|NA|0|0|0|40|10|0|NA|0|20|8.245283185099971|7.061320796274993|0|0|50|0|75|25
"Impresora y Encuadernadora Progreso, S.A. de C.V."|"2020"|0|0|0|0|0|0|98.47560975609755|0|0|0|79.53541181377842|35.6022043139752|0|0|19.20731707317073|0|0.9146341463414633|4.024390243902439
"Impresora y Encuadernadora Progreso, S.A. de C.V."|"2021"|0.81|0|0|0|0|0.162|95.84415584415584|0|0|0|98.4202493544719|38.852881039725546|0|0|24.93438320209974|0|2.8871391076115485|5.564304461942258
"Impresora y Encuadernadora Progreso, S.A. de C.V."|"2022"|0.43|0|0|0|0|0.086|97.05882352941177|0|0|0|87.42742116798608|36.897248939479574|0|0|32.41525423728814|0|1.9067796610169492|6.864406779661017
"Impresora y Encuadernadora Progreso, S.A. de C.V."|"2023"|0|NA|NA|NA|NA|0|100|0|NA|NA|100|66.66666666666667|0|0|0|0|0|0
"Instituto Federal de Telecomunicaciones"|"2017"|0|0|0|0|0|0|25|0|11.538461538461538|11.538461538461538|30.603907084571713|15.736166032298957|0|0|45|0|15|12
"Instituto Federal de Telecomunicaciones"|"2018"|0|0|0|0|0|0|51.45631067961165|0|4.3478260869565215|4.3478260869565215|8.838962597494465|13.79818509020383|3.8834951456310676|0|49.51456310679612|0.9708737864077669|6.796116504854369|12.233009708737864
"Instituto Federal de Telecomunicaciones"|"2019"|0|0|0|0|0|0|69.2982456140351|0|3.571428571428571|10.714285714285714|34.8735811561066|23.691508211171197|0|0|60.526315789473685|6.140350877192982|9.649122807017543|15.26315789473684
"Instituto Federal de Telecomunicaciones"|"2020"|0|0|0|0|0|0|56.38297872340425|0|12.5|21.875|33.12897823481098|24.777391391643043|1.0638297872340425|0|61.702127659574465|0|14.893617021276595|15.531914893617019
"Instituto Federal de Telecomunicaciones"|"2021"|0|0|0|0|0|0|62.745098039215684|0|8.571428571428571|22.857142857142858|15.458889870996911|21.926511867756805|0|0|57.84313725490197|0|5.88235294117647|12.745098039215687
"Instituto Federal de Telecomunicaciones"|"2022"|0|0|0|0|0|0|55.10204081632652|0|25|10|8.325597207187975|19.6855276047029|0|0|56.12244897959183|0|9.183673469387756|13.061224489795915
"Instituto Federal de Telecomunicaciones"|"2023"|0|NA|NA|NA|NA|0|100|0|NA|NA|100|66.66666666666667|0|0|66.66666666666666|0|0|13.333333333333332
"Instituto Mexicano de Cinematografía"|"2017"|0|0|0|0|33.33|6.6659999999999995|62.5|0|100|66.66666666666666|67.13431011097224|59.26019535552778|0|0|62.5|0|0|12.5
"Instituto Mexicano de Cinematografía"|"2018"|0|0|0|0|57.14|11.428|96.41255605381166|0|71.42857142857143|42.857142857142854|66.00715426507955|55.34108492092109|0|0|88.39285714285714|0.8928571428571428|2.6785714285714284|18.392857142857142
"Instituto Mexicano de Cinematografía"|"2019"|0|0|0|0|36.36|7.272|97.60479041916167|0|18.181818181818183|27.27272727272727|96.34742561946928|47.881352298635285|0|0|89.82035928143712|0.39920159680638717|1.1976047904191618|18.283433133732537
"Instituto Mexicano de Cinematografía"|"2020"|0|0|0|0|0|0|98.2532751091703|0|0|33.33333333333333|94.07431366464463|45.132184421429656|0|0|91.26637554585153|0|0.8733624454148471|18.427947598253276
"Instituto Mexicano de Cinematografía"|"2021"|0|NA|NA|NA|NA|0|98.81889763779527|0|NA|NA|100|66.27296587926509|0|0|91.30434782608695|0|1.185770750988142|18.49802371541502
"Instituto Mexicano de Cinematografía"|"2022"|1.69|NA|NA|NA|NA|1.69|98.99665551839465|0|NA|NA|100|66.33221850613155|0|0|96.28378378378379|0|0|19.256756756756758
"Instituto Mexicano de Tecnología del Agua"|"2017"|0|0|0|0|0|0|22.22222222222222|0|0|0|5.614730873794874|5.567390619203419|0|0|77.77777777777779|0|66.66666666666666|28.888888888888893
"Instituto Mexicano de Tecnología del Agua"|"2018"|0|0|0|0|0|0|74.75728155339806|0|20|32|24.400427132509762|30.231541737181566|0|0|54.85436893203883|1.9417475728155338|20.87378640776699|15.53398058252427
"Instituto Mexicano de Tecnología del Agua"|"2019"|0.47|0|0|0|0|0.094|78.73134328358209|0|26.666666666666668|73.33333333333333|62.6625366490806|48.27877598653254|0|0|74.25373134328358|7.462686567164178|20.149253731343283|20.37313432835821
"Instituto Mexicano de Tecnología del Agua"|"2020"|0|0|0|0|0|0|67.71653543307087|0|44.44444444444444|100|54.872979319693215|53.40679183944171|0|0|82.67716535433071|0|30.708661417322837|22.677165354330707
"Instituto Mexicano de Tecnología del Agua"|"2021"|0.98|0|0|0|0|0.196|78.46153846153847|0|21.428571428571427|71.42857142857143|48.90573903719838|44.04488407117594|0|0|76.61290322580645|0|9.67741935483871|17.258064516129032
"Instituto Mexicano de Tecnología del Agua"|"2022"|4.84|0|0|0|0|0.968|54.385964912280706|0|15.384615384615385|38.46153846153847|54.7147860413029|32.58938095994749|0|0|73.33333333333333|0|21.11111111111111|18.88888888888889
"Instituto Mexicano de la Juventud"|"2017"|0|0|0|0|16.67|3.3340000000000005|25|0|33.33333333333333|16.666666666666664|17.97457162405146|18.59491432481029|0|0|50|0|0|10
"Instituto Mexicano de la Juventud"|"2018"|0|0|0|0|0|0|90.51724137931035|0|0|18.181818181818183|51.32931247780503|32.005674407786714|0|0|76.72413793103449|2.586206896551724|0|15.862068965517244
"Instituto Mexicano de la Juventud"|"2019"|0|0|0|0|36.36|7.272|78.33333333333333|0|9.090909090909092|54.54545454545454|33.69999669895188|35.13393873372977|6.557377049180328|0|60.65573770491803|0|6.557377049180328|14.754098360655737
"Instituto Mexicano de la Juventud"|"2020"|0|0|0|0|0|0|71.42857142857143|0|0|0|100|34.28571428571429|0|0|42.857142857142854|0|0|8.571428571428571
"Instituto Mexicano de la Juventud"|"2021"|0|0|0|12.5|12.5|5|61.53846153846154|0|12.5|37.5|34.104814593328385|29.128655226357985|0|0|38.46153846153847|7.6923076923076925|15.384615384615385|12.30769230769231
